FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
100,BC,1952-G00222, ,56.433999999999997,-120.730000000000000,1952,10,22,1952-10-22 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-G00222, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
101,BC,1953-G00005, ,55.789000000000001,-121.325000000000000,1953,5,6,1953-05-06 00:00:00,,,1950-1959,14.100000000000000,H, ,Fire, ,BC-1953-1953-G00005, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
102,BC,1953-G00006, ,56.067999999999998,-121.069999999999990,1953,5,5,1953-05-05 00:00:00,,,1950-1959,1214.000000000000000,H, ,Fire, ,BC-1953-1953-G00006, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
103,BC,1953-G00032, ,56.039000000000001,-121.069999999999990,1953,5,27,1953-05-27 00:00:00,,,1950-1959,226.599999999999990,L, ,Fire, ,BC-1953-1953-G00032, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
104,BC,1950-G00072, ,55.817999999999998,-123.730000000000000,1950,6,28,1950-06-28 00:00:00,,,1950-1959,250.900000000000010,L, ,Fire, ,BC-1950-1950-G00072, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
105,BC,1950-G00123, ,56.009999999999998,-123.819999999999990,1950,8,2,1950-08-02 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1950-1950-G00123, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
106,BC,1950-G00124, ,55.933999999999997,-123.928000000000000,1950,8,6,1950-08-06 00:00:00,,,1950-1959,186.099999999999990,L, ,Fire, ,BC-1950-1950-G00124, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
107,BC,1951-G00058, ,56.539000000000001,-124.569999999999990,1951,6,1,1951-06-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-G00058, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
108,BC,1952-R00029, ,55.963000000000001,-125.980000000000000,1952,5,31,1952-05-31 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00029, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
109,BC,1952-G00101, ,56.539000000000001,-124.624000000000000,1952,5,15,1952-05-15 00:00:00,,,1950-1959,222.500000000000000,H, ,Fire, ,BC-1952-1952-G00101, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
110,BC,1952-G00167, ,55.905000000000001,-125.730000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,627.200000000000050,L, ,Fire, ,BC-1952-1952-G00167, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
111,BC,1950-R00002, ,55.347000000000001,-127.678000000000000,1950,4,20,1950-04-20 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1950-1950-R00002, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
112,BC,1950-R00021, ,55.347000000000001,-127.730000000000000,1950,6,18,1950-06-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00021, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
113,BC,1950-R00053, ,55.347000000000001,-127.730000000000000,1950,9,30,1950-09-30 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00053, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
114,BC,1951-R00004, ,55.375999999999998,-127.678000000000000,1951,4,21,1951-04-21 00:00:00,,,1950-1959,22.600000000000001,H, ,Fire, ,BC-1951-1951-R00004, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
115,BC,1951-R00006, ,55.433999999999997,-127.730000000000000,1951,4,22,1951-04-22 00:00:00,,,1950-1959,14.100000000000000,H, ,Fire, ,BC-1951-1951-R00006, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
116,BC,1951-R00076, ,55.625999999999998,-127.980000000000000,1951,7,14,1951-07-14 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1951-1951-R00076, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
117,BC,1951-R00108, ,55.463000000000001,-127.678000000000000,1951,8,28,1951-08-28 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00108, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
118,BC,1952-R00026, ,55.289000000000001,-129.074999999999990,1952,6,7,1952-06-07 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1952-1952-R00026, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
119,BC,1952-R00044, ,55.375999999999998,-128.928000000000000,1952,7,22,1952-07-22 00:00:00,,,1950-1959,12.100000000000000,L, ,Fire, ,BC-1952-1952-R00044, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
120,BC,1952-R00050, ,55.509999999999998,-127.730000000000000,1952,7,23,1952-07-23 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-R00050, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
121,BC,1952-R00018, ,55.375999999999998,-127.678000000000000,1952,5,27,1952-05-27 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00018, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
122,BC,1952-R00046, ,55.259999999999998,-127.575000000000000,1952,7,1,1952-07-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00046, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
123,BC,1953-R00002, ,55.259999999999998,-127.575000000000000,1953,4,17,1953-04-17 00:00:00,,,1950-1959,13.100000000000000,H, ,Fire, ,BC-1953-1953-R00002, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
124,BC,1950-R00045, ,55.741999999999997,-127.730000000000000,1950,8,14,1950-08-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00045, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
125,BC,1950-R00047, ,55.317999999999998,-127.575000000000000,1950,8,3,1950-08-03 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00047, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
126,BC,1951-R00019, ,55.183999999999997,-126.773000000000000,1951,5,6,1951-05-06 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1951-1951-R00019, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
127,BC,1951-R00056, ,55.347000000000001,-127.575000000000000,1951,8,15,1951-08-15 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1951-1951-R00056, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
128,BC,1951-R00110, ,55.375999999999998,-126.928000000000000,1951,9,1,1951-09-01 00:00:00,,,1950-1959,8.000000000000000,L, ,Fire, ,BC-1951-1951-R00110, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
129,BC,1951-R00120, ,55.683999999999997,-127.273000000000000,1951,9,3,1951-09-03 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1951-1951-R00120, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
130,BC,1951-R00130, ,55.433999999999997,-125.523000000000000,1951,9,1,1951-09-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00130, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
131,BC,1952-G00103, ,55.655000000000001,-124.023000000000000,1952,5,28,1952-05-28 00:00:00,,,1950-1959,3.600000000000000,H, ,Fire, ,BC-1952-1952-G00103, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
132,BC,1952-G00165, ,55.289000000000001,-125.678000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,1.600000000000000,L, ,Fire, ,BC-1952-1952-G00165, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
133,BC,1952-G00168, ,55.375999999999998,-124.575000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,129.400000000000010,L, ,Fire, ,BC-1952-1952-G00168, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
134,BC,1952-G00188, ,55.933999999999997,-126.523000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,2747.800000000000200,L, ,Fire, ,BC-1952-1952-G00188, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
135,BC,1951-R00041, ,55.405000000000001,-129.824999999999990,1951,6,7,1951-06-07 00:00:00,,,1950-1959,3.200000000000000,H, ,Fire, ,BC-1951-1951-R00041, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
136,BC,1951-R00144, ,55.433999999999997,-129.824999999999990,1951,7,15,1951-07-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00144, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
137,BC,1953-R00035, ,55.463000000000001,-129.479999999999990,1953,7,25,1953-07-25 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-R00035, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
138,BC,1953-R00046, ,55.405000000000001,-130.023000000000000,1953,3,1,1953-03-01 00:00:00,,,1950-1959,0.200000000000000,L, ,Fire, ,BC-1953-1953-R00046, , ,2020-05-05 00:00:00,BC,13,13,Pacific Maritime,Maritime du Pacifique
139,BC,1950-G00054, ,55.597000000000001,-121.678000000000000,1950,6,17,1950-06-17 00:00:00,,,1950-1959,1.600000000000000,H, ,Fire, ,BC-1950-1950-G00054, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
140,BC,1950-G00056, ,55.539000000000001,-121.730000000000000,1950,6,19,1950-06-19 00:00:00,,,1950-1959,647.399999999999980,L, ,Fire, ,BC-1950-1950-G00056, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
141,BC,1950-G00057, ,55.241999999999997,-121.376000000000000,1950,6,19,1950-06-19 00:00:00,,,1950-1959,388.399999999999980,L, ,Fire, ,BC-1950-1950-G00057, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
142,BC,1952-G00213, ,55.509999999999998,-122.575000000000000,1952,8,24,1952-08-24 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00213, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
143,BC,1952-G00223, ,55.713000000000001,-121.773000000000000,1952,10,24,1952-10-24 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00223, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
144,BC,1952-G00224, ,55.625999999999998,-121.825000000000000,1952,10,26,1952-10-26 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-G00224, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
145,BC,1950-G00074, ,53.817999999999998,-120.932000000000000,1950,6,29,1950-06-29 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1950-1950-G00074, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
146,BC,1950-G00055, ,55.289000000000001,-122.678000000000000,1950,6,13,1950-06-13 00:00:00,,,1950-1959,3.200000000000000,H, ,Fire, ,BC-1950-1950-G00055, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
147,BC,1952-G00118, ,54.259999999999998,-121.578999999999990,1952,6,25,1952-06-25 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-G00118, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
148,BC,1952-G00151, ,54.375999999999998,-121.578999999999990,1952,7,31,1952-07-31 00:00:00,,,1950-1959,18.199999999999999,L, ,Fire, ,BC-1952-1952-G00151, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
149,BC,1950-G00148, ,54.789000000000001,-120.480999999999990,1950,9,21,1950-09-21 00:00:00,,,1950-1959,938.799999999999950,H, ,Fire, ,BC-1950-1950-G00148, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
150,BC,1950-G00013, ,55.375999999999998,-120.126000000000000,1950,5,16,1950-05-16 00:00:00,,,1950-1959,32.299999999999997,H, ,Fire, ,BC-1950-1950-G00013, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
151,BC,1950-G00022, ,55.539000000000001,-120.876000000000000,1950,6,2,1950-06-02 00:00:00,,,1950-1959,1424.400000000000100,H, ,Fire, ,BC-1950-1950-G00022, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
152,BC,1950-G00031, ,55.567999999999998,-121.126000000000000,1950,6,11,1950-06-11 00:00:00,,,1950-1959,489.600000000000020,H, ,Fire, ,BC-1950-1950-G00031, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
153,BC,1950-G00038, ,55.509999999999998,-121.178000000000000,1950,6,10,1950-06-10 00:00:00,,,1950-1959,194.199999999999990,H, ,Fire, ,BC-1950-1950-G00038, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
154,BC,1952-G00020, ,55.597000000000001,-121.376000000000000,1952,5,8,1952-05-08 00:00:00,,,1950-1959,1659.200000000000000,H, ,Fire, ,BC-1952-1952-G00020, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
155,BC,1952-G00055, ,55.509999999999998,-120.876000000000000,1952,5,12,1952-05-12 00:00:00,,,1950-1959,117.300000000000000,H, ,Fire, ,BC-1952-1952-G00055, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
156,BC,1952-G00056, ,55.597000000000001,-121.575000000000000,1952,5,14,1952-05-14 00:00:00,,,1950-1959,60.700000000000003,H, ,Fire, ,BC-1952-1952-G00056, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
157,BC,1952-G00085, ,54.933999999999997,-120.379000000000000,1952,5,23,1952-05-23 00:00:00,,,1950-1959,71.599999999999994,H, ,Fire, ,BC-1952-1952-G00085, , ,2020-05-05 00:00:00,BC,9,9,Boreal PLain,Plaines bornales
158,BC,1950-G00111, ,54.597000000000001,-125.129000000000000,1950,7,24,1950-07-24 00:00:00,,,1950-1959,1.200000000000000,L, ,Fire, ,BC-1950-1950-G00111, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
159,BC,1950-G00132, ,54.817999999999998,-124.980999999999990,1950,8,26,1950-08-26 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-G00132, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
160,BC,1950-G00140, ,54.655000000000001,-125.028000000000010,1950,3,1,1950-03-01 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1950-1950-G00140, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
161,BC,1950-R00012, ,55.433999999999997,-126.678000000000000,1950,5,23,1950-05-23 00:00:00,,,1950-1959,1.600000000000000,H, ,Fire, ,BC-1950-1950-R00012, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
162,BC,1950-R00040, ,54.713000000000001,-126.278000000000010,1950,7,26,1950-07-26 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1950-1950-R00040, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
163,BC,1950-R00051, ,55.347000000000001,-126.626000000000000,1950,9,13,1950-09-13 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00051, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
164,BC,1950-R00052, ,54.347000000000001,-125.578999999999990,1950,10,1,1950-10-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-R00052, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
165,BC,1950-G00023, ,54.567999999999998,-125.078999999999990,1950,6,2,1950-06-02 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1950-1950-G00023, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
166,BC,1950-G00063, ,55.259999999999998,-124.126000000000000,1950,6,27,1950-06-27 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1950-1950-G00063, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
167,BC,1950-G00064, ,54.597000000000001,-124.778000000000010,1950,6,26,1950-06-26 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1950-1950-G00064, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
168,BC,1951-R00044, ,54.509999999999998,-125.730999999999990,1951,6,14,1951-06-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00044, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
169,BC,1951-R00094, ,54.625999999999998,-125.879000000000000,1951,8,5,1951-08-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00094, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
170,BC,1951-R00102, ,54.509999999999998,-125.730999999999990,1951,8,27,1951-08-27 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1951-1951-R00102, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
171,BC,1951-R00111, ,54.509999999999998,-125.730999999999990,1951,9,2,1951-09-02 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00111, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
172,BC,1951-R00114, ,54.509999999999998,-125.730999999999990,1951,9,4,1951-09-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-R00114, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
173,BC,1951-R00126, ,54.213000000000001,-125.480999999999990,1951,4,1,1951-04-01 00:00:00,,,1950-1959,3.200000000000000,H, ,Fire, ,BC-1951-1951-R00126, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
174,BC,1951-R00134, ,54.347000000000001,-125.430000000000010,1951,9,18,1951-09-18 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1951-1951-R00134, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
175,BC,1951-R00143, ,54.713000000000001,-125.980999999999990,1951,7,15,1951-07-15 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1951-1951-R00143, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
176,BC,1951-G00096, ,54.097000000000001,-124.578999999999990,1951,7,20,1951-07-20 00:00:00,,,1950-1959,0.200000000000000,L, ,Fire, ,BC-1951-1951-G00096, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
177,BC,1951-G00130, ,54.847000000000001,-124.180000000000010,1951,8,8,1951-08-08 00:00:00,,,1950-1959,7.600000000000000,L, ,Fire, ,BC-1951-1951-G00130, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
178,BC,1951-G00131, ,54.963000000000001,-124.278000000000010,1951,8,19,1951-08-19 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-G00131, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
179,BC,1951-G00135, ,54.509999999999998,-124.680000000000010,1951,8,29,1951-08-29 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-G00135, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
180,BC,1951-G00154, ,54.597000000000001,-124.578999999999990,1951,9,5,1951-09-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1951-1951-G00154, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
181,BC,1951-G00166, ,54.759999999999998,-124.430000000000010,1950,12,31,1950-12-31 00:00:00,,,1950-1959,4.000000000000000,L, ,Fire,Note that BC FIRE_ID includes the fiscal year in which fire is reported,BC-1950-1951-G00166, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
182,BC,1952-R00053, ,55.259999999999998,-126.626000000000000,1952,7,23,1952-07-23 00:00:00,,,1950-1959,1440.599999999999900,L, ,Fire, ,BC-1952-1952-R00053, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
183,BC,1952-R00054, ,54.875999999999998,-126.230999999999990,1952,7,24,1952-07-24 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-R00054, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
184,BC,1952-R00055, ,55.347000000000001,-126.376000000000000,1952,7,28,1952-07-28 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00055, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
185,BC,1952-R00064, ,55.039000000000001,-126.178000000000000,1952,8,6,1952-08-06 00:00:00,,,1950-1959,6.000000000000000,L, ,Fire, ,BC-1952-1952-R00064, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
186,BC,1952-R00065, ,54.241999999999997,-125.480999999999990,1952,8,9,1952-08-09 00:00:00,,,1950-1959,6276.600000000000400,L, ,Fire, ,BC-1952-1952-R00065, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
187,BC,1952-R00067, ,54.509999999999998,-125.730999999999990,1952,8,13,1952-08-13 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00067, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
188,BC,1952-R00074, ,55.433999999999997,-126.678000000000000,1952,8,14,1952-08-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-R00074, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
189,BC,1952-R00091, ,55.433999999999997,-126.575000000000000,1952,8,6,1952-08-06 00:00:00,,,1950-1959,16.100000000000001,L, ,Fire, ,BC-1952-1952-R00091, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
190,BC,1952-R00094, ,55.539000000000001,-126.825000000000000,1952,8,12,1952-08-12 00:00:00,,,1950-1959,4.000000000000000,L, ,Fire, ,BC-1952-1952-R00094, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
191,BC,1952-G00072, ,54.183999999999997,-124.430000000000010,1952,5,15,1952-05-15 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-G00072, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
192,BC,1952-G00080, ,54.567999999999998,-125.078999999999990,1952,5,10,1952-05-10 00:00:00,,,1950-1959,20.199999999999999,H, ,Fire, ,BC-1952-1952-G00080, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
193,BC,1952-G00091, ,54.567999999999998,-125.028000000000010,1952,5,10,1952-05-10 00:00:00,,,1950-1959,32.299999999999997,H, ,Fire, ,BC-1952-1952-G00091, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
194,BC,1952-G00104, ,54.567999999999998,-124.977000000000000,1952,5,1,1952-05-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00104, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
195,BC,1952-G00105, ,54.567999999999998,-124.977000000000000,1952,5,6,1952-05-06 00:00:00,,,1950-1959,40.399999999999999,H, ,Fire, ,BC-1952-1952-G00105, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
196,BC,1952-G00113, ,54.567999999999998,-125.078999999999990,1952,5,30,1952-05-30 00:00:00,,,1950-1959,56.200000000000003,H, ,Fire, ,BC-1952-1952-G00113, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
197,BC,1952-G00156, ,54.463000000000001,-124.528000000000010,1952,8,3,1952-08-03 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1952-1952-G00156, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
198,BC,1952-G00166, ,55.009999999999998,-124.928000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,206.699999999999990,L, ,Fire, ,BC-1952-1952-G00166, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
199,BC,1952-G00169, ,54.567999999999998,-124.730999999999990,1952,8,10,1952-08-10 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1952-1952-G00169, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
200,BC,1952-G00187, ,55.097000000000001,-125.480000000000000,1952,8,10,1952-08-10 00:00:00,,,1950-1959,16.899999999999999,L, ,Fire, ,BC-1952-1952-G00187, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
201,BC,1952-R00006, ,54.463000000000001,-125.730999999999990,1952,5,14,1952-05-14 00:00:00,,,1950-1959,12.100000000000000,H, ,Fire, ,BC-1952-1952-R00006, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
